43,ABUS,Comprehensive Multiple Transport,Amman,Industrials,Passenger Transportation Services,JOD 29.10M,-71.8x,-1.09,JOD 1.93,-0.5%
44,JLGC,Jor Loan Grnt.Co,Amman,Financials,Banking Services,JOD 29.08M,13.3x,0.26,JOD 1,0%
45,GENI,General Investment,Amman,Consumer Non-Cyclicals,Beverages,JOD 29M,13.2x,-4.51,JOD 2.90,0%
46,RMCC,Ready Mix Concrt,Amman,Basic Materials,Construction Materials,JOD 29M,5.8x,0.07,JOD 1.16,-0.9%
47,PIEC,Philadelphia Intl Education,Amman,Academic & Educational Services,Miscellaneous Educational Service Providers,JOD 27.90M,8.9x,0.02,JOD 1.86,0%
48,REDV,Real Estate Dv,Amman,Real Estate,Real Estate Operations,JOD 27.29M,-183.3x,,JOD 0.55,0%
49,TIIC,Islamic Insur Co,Amman,Financials,Insurance,JOD 26.40M,15.1x,0.56,JOD 1.60,0%
50,AIHO,Arab Intl Hotel,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 25.53M,-41x,,JOD 0.78,0%
51,MEIN,Middle East Ins,Amman,Financials,Insurance,JOD 25.14M,18.7x,-0.98,JOD 1.14,0%
52,JOIT,Jor Inv Trust,Amman,Financials,Investment Banking & Investment Services,JOD 24.82M,101.1x,0.62,JOD 0.91,0%
53,HPIC,Hayat Phat,Amman,Healthcare,Pharmaceuticals,JOD 23.75M,8.4x,0.33,JOD 2.50,0.8%
54,JOTF,Jordan Trade Facilities Company PSC,Amman,Financials,Banking Services,JOD 23.27M,3.5x,0.07,JOD 1.41,0%
55,AIPC,Al Sharq Inv,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 21.60M,21.4x,38.8,JOD 1.35,0%
56,FRST,First Jordan,Amman,Real Estate,Real Estate Operations,JOD 21M,-21.5x,0.12,JOD 0.28,-3.4%
57,DERA,Deera,Amman,Real Estate,Real Estate Operations,JOD 20.40M,-51x,-0.58,JOD 0.51,0%
58,FINS,First Insurance,Amman,Financials,Insurance,JOD 20.16M,6.2x,0.01,JOD 0.72,0%
59,SITT,Salam Int Trn Td,Amman,Industrials,Freight & Logistics Services,JOD 19.26M,11.5x,,JOD 1,-3.8%
60,AMMI,Euro Arab Insurance,Amman,Financials,Insurance,JOD 19.10M,10x,0.14,JOD 1.90,0%
61,JRCD,Jo Realestate,Amman,Real Estate,Real Estate Operations,JOD 16.91M,25.8x,0.24,JOD 0.49,0%
62,MALL,Al-Dawliyah H&M,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 16.85M,97.5x,,JOD 0.39,2.6%
63,JETT,Jordan Express,Amman,Industrials,Passenger Transportation Services,JOD 16.74M,193.8x,-0.38,JOD 1.55,0%
64,IBNH,Ibn Alhaytham H.,Amman,Healthcare,Healthcare Providers & Services,JOD 15.80M,-9.3x,-0.14,JOD 0.82,3.8%
65,FFCO,First Finance,Amman,Financials,Banking Services,JOD 15.49M,19.6x,-0.48,JOD 0.45,-4.3%
66,JERY,Jerusalem Insurance,Amman,Financials,Insurance,JOD 15.36M,9.4x,0.31,JOD 1.92,0%
67,JOHT,Jordan Hotels and Tourism Company PSC,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 15.30M,-138.5x,1,JOD 1.53,0%
68,SANA,Al-Sanabel Int.,Amman,Real Estate,Real Estate Operations,JOD 15.20M,-190x,-8.96,JOD 0.76,0%
69,UCIC,United Cable Industries,Amman,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",JOD 15.05M,10.5x,0.11,JOD 0.44,2.3%
70,AALU,Arab Alum Ind,Amman,Basic Materials,Metals & Mining,JOD 14.85M,275x,1.17,JOD 2.20,0%
71,ATCO,Injaz for Dev Multi Projects,Amman,Real Estate,Real Estate Operations,JOD 14.71M,-7x,0.24,JOD 0.40,0%
72,IDMC,Ad-Dulayl Park,Amman,Real Estate,Real Estate Operations,JOD 14.70M,10.5x,0.6,JOD 0.66,0%
73,ICAG,Indstral/Comm/Agr,Amman,Consumer Non-Cyclicals,Personal & Household Products & Services,JOD 13.61M,10.2x,0.01,JOD 0.91,0%
74,UNIN,United Insurance,Amman,Financials,Insurance,JOD 13.60M,8.9x,0.73,JOD 1.70,0%
75,AMAL,Al Amal Financial Investment,Amman,Financials,Investment Banking & Investment Services,JOD 13.50M,-171.1x,0.02,JOD 0.90,0%
76,SHBA,Sheba Metal Casting,Amman,Basic Materials,Metals & Mining,JOD 13.15M,71.6x,0.01,JOD 21.04,0%
77,PROF,Almehanya for Real Estate Investments Housing,Amman,Real Estate,Real Estate Operations,JOD 12.86M,23.5x,-0.6,JOD 0.47,0%
78,JVOI,Jordan Vegetable Oil,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 12.56M,10.2x,26.87,JOD 3.14,0%
79,MSFT,Masafat Transport,Amman,Industrials,Freight & Logistics Services,JOD 11.84M,9.4x,1.46,JOD 0.62,-1.6%
80,UMIC,Univ Mod In,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 11.82M,35.8x,-1.13,JOD 1.97,0%
81,JDPC,J D Properties,Amman,Real Estate,Real Estate Operations,JOD 11.69M,-10.4x,-0.28,JOD 0.25,0%
82,ASPMM,Arab Steel Pipes,Amman,Basic Materials,Metals & Mining,JOD 11.07M,8.4x,0.38,JOD 1.22,-0.8%
83,MSKN,Masaken,Amman,Industrials,Construction & Engineering,JOD 11.05M,131x,0.58,JOD 1.31,0%
