1,BAVL,Raiff Bank Ava,Ukraine,Financials,Banking Services,UAH 26.16B,0.1x,-0.02,UAH 0.29,16.3%
2,UGZB,AB Ukrhazbank PAT,Ukraine,Financials,Banking Services,UAH 19.98B,,0.1,UAH 0.60,-28.6%
3,CEEN,Tsentrenergo,Ukraine,Utilities,Electrical Utilities & IPPs,UAH 2.96B,43x,,UAH 3,-16.7%
4,NITR,Interpipe Ntz Pat,Ukraine,Basic Materials,Metals & Mining,UAH 600M,1.2x,0.01,UAH 2.20,-26.7%
5,DOEN,Donbasenergo,Ukraine,Utilities,Electrical Utilities & IPPs,UAH 484.71M,,,UAH 6,0%
6,YASK,Yasynivs’kyi Koksokhimichnyi Zavod PrAT,Ukraine,Energy,Coal,UAH 55.54M,0.2x,,UAH 0.20,-54.9%
