123,2354,Foxconn,Taiwan,Technology,Electronic Equipment & Parts,NT$88.55B,23.1x,5.22,NT$62.60,0%
124,1513,CHEM,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$86.71B,49.9x,-1.4,NT$175.50,0%
125,2915,Ruentex Industries,Taiwan,Consumer Cyclicals,Textiles & Apparel,NT$85.95B,6.8x,0.3,NT$80.50,0%
126,6176,Radiant,Taiwan,Technology,Electronic Equipment & Parts,NT$85.80B,14.3x,5.19,NT$184.50,0%
127,2313,Compeq,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$85.33B,15.7x,-3.4,NT$71.60,0%
128,9941,Yulon Finance,Taiwan,Financials,Banking Services,NT$83.33B,16.3x,-0.76,NT$152,0%
129,2540,I-Sunny,Taiwan,Real Estate,Real Estate Operations,NT$79.57B,38.1x,0.14,NT$191,0%
130,3035,Faraday Tech,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$76.47B,58.2x,-1.38,NT$293.50,0%
131,6472,Bora Pharmas,Taiwan,Healthcare,Pharmaceuticals,NT$75.36B,24.5x,1.89,NT$748,0%
132,6890,LAI YIH Footware,Taiwan,,,NT$75.32B,35.5x,,NT$279,0%
133,2027,Ta Chen,Taiwan,Basic Materials,Metals & Mining,NT$74.61B,18.3x,-0.31,NT$34.80,0%
134,3023,Sinbon,Taiwan,Technology,Electronic Equipment & Parts,NT$74.29B,22.1x,6.67,NT$309.50,0%
135,6592,Hotai Finance,Taiwan,Financials,Banking Services,NT$73.32B,17.7x,-6.03,NT$100,0%
136,1795,Lotus Pharma,Taiwan,Healthcare,Pharmaceuticals,NT$72.09B,17.8x,-1.1,NT$272,0%
137,2049,Hiwin,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$71.64B,37x,-0.78,NT$202.50,0%
138,2539,Sakura Development,Taiwan,Real Estate,Real Estate Operations,NT$71.31B,38.7x,-4,NT$71.72,0%
139,2258,Foxtron Vehicle Technologies,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$71.13B,-36.5x,0,NT$0,0%
140,4763,Jinan Acetate Chemical Co Ltd,Taiwan,Basic Materials,Chemicals,NT$70.78B,10.1x,0.03,NT$824,0%
141,9914,Merida Industry,Taiwan,Consumer Cyclicals,Leisure Products,NT$70.11B,47.1x,-1.1,NT$234.50,0%
142,4743,Oneness Biotech,TPEX,Healthcare,Pharmaceuticals,NT$69.18B,-68.9x,0.21,NT$145,0%
143,6121,Simplo Tech,TPEX,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$67.88B,12.5x,-0.55,NT$367,0%
144,3665,BizLink,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$67.66B,27.6x,-0.67,NT$391,0%
145,2352,Qisda,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$67.46B,25.7x,-0.37,NT$34.30,0%
146,3005,Getac Tech,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$65.76B,15.6x,0.36,NT$107.50,0%
147,2845,FEIB,Taiwan,Financials,Banking Services,NT$64.50B,13.9x,1.39,NT$15.85,0%
148,5522,Farglory,Taiwan,Real Estate,Real Estate Operations,NT$63.23B,19.7x,-0.47,NT$80.90,0%
149,2404,UIS,Taiwan,Industrials,Construction & Engineering,NT$63.03B,12.7x,2.52,NT$336,0%
150,9917,Taiwan Secom,Taiwan,Technology,Communications & Networking,NT$62.07B,22.8x,4.88,NT$140,0%
151,1722,Taiwan Fertilizer,Taiwan,Basic Materials,Chemicals,NT$61.54B,38.5x,0.29,NT$62.80,0%
152,2838A,Union Bank Pref,Taiwan,Financials,Banking Services,NT$61.26B,15.2x,2.34,NT$52.20,0%
153,2838,UBOT,Taiwan,Financials,Banking Services,NT$61.26B,15.2x,2.31,NT$15.15,0%
154,2504,Goldsun Building,Taiwan,Basic Materials,Construction Materials,NT$61.08B,13x,0.76,NT$51.90,0%
155,6223,MPI,TPEX,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$61.06B,37.5x,1.81,NT$648,0%
156,2809,King’s Town Bank,Taiwan,Financials,Banking Services,NT$60.90B,7.9x,0.05,NT$54.80,0%
157,5508,Yungshin Construction,TPEX,Real Estate,Real Estate Operations,NT$60.66B,15.3x,0.12,NT$279,0%
158,4966,Parade Tech,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$59.70B,25x,2.99,NT$752,0%
159,3374,Xintec,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$58.75B,36.7x,-1.91,NT$216.50,0%
160,2206,SYM,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$58.70B,9.3x,0.11,NT$74.10,0%
161,2201,Yulon Motor,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$58.33B,12.8x,0.08,NT$54.90,0%
162,3406,GSEO,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$58.29B,14.6x,0.61,NT$517,0%
163,6285,WNC,Taiwan,Technology,Communications & Networking,NT$58.23B,13.3x,3.04,NT$120,0%
164,2006,Tung Ho Steel,Taiwan,Basic Materials,Metals & Mining,NT$57.39B,11.8x,0.36,NT$78.60,0%
165,3532,Formosa Sumco,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$55.66B,18.4x,-0.49,NT$143.50,0%
166,3105,WIN Semiconductors,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$55.54B,76.2x,0.89,NT$131,0%
167,6139,L&K Engineering,Taiwan,Industrials,Construction & Engineering,NT$55.23B,14.7x,0.06,NT$237.50,0%
168,2889,IBF Financial Holdings,Taiwan,Financials,Investment Banking & Investment Services,NT$54.75B,26.4x,0.94,NT$15.50,0%
169,5904,Poya Intl,TPEX,Consumer Cyclicals,Specialty Retailers,NT$54.56B,20.4x,1.85,NT$522,0%
170,1319,Tong Yang,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$54.36B,13.4x,0.24,NT$91.90,0%
171,3324,Auras Tech,TPEX,Technology,"Computers, Phones & Household Electronics",NT$53.71B,30.5x,4.16,NT$603,0%
172,1808,Run Long,Taiwan,Real Estate,Real Estate Operations,NT$53.45B,6.9x,0.01,NT$118.50,0%
173,3706,MHC,Taiwan,Technology,"Computers, Phones & Household Electronics",NT$53.21B,22.3x,-0.28,NT$44.10,0%
174,2492,WTC,Taiwan,Technology,Electronic Equipment & Parts,NT$52.84B,22.2x,0.19,NT$109,0%
175,9958,CIAS,Taiwan,Industrials,Construction & Engineering,NT$52.66B,28.9x,0.02,NT$205,0%
176,2388,VIA Tech,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$52.23B,103.3x,0.05,NT$104.50,0%
177,3131,Grand Plastic,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$52.18B,76.8x,94.64,"NT$1,800",0%
178,2337,Macronix,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$52B,-18.4x,0.09,NT$28.05,0%
179,6412,Chicony Power,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$51.90B,14.7x,1.4,NT$129.50,0%
180,2923,Sino Horizon,Taiwan,Real Estate,Real Estate Operations,NT$51.16B,61.5x,0.21,NT$29.40,0%
181,5434,Topco Scientific,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$50.67B,15.4x,2.31,NT$268.50,0%
182,2637,Wisdom,Taiwan,Industrials,Freight & Logistics Services,NT$50.31B,9.9x,-0.25,NT$67.40,0%
183,1907,YFY,Taiwan,Basic Materials,Paper & Forest Products,NT$48.98B,20.8x,2.18,NT$29.50,0%
184,3680,Gudeng Precision,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$48.94B,52.3x,-1.76,NT$519,0%
185,9939,Taiwan Hon Chuan,Taiwan,Basic Materials,Containers & Packaging,NT$48.51B,16.3x,0.55,NT$164,0%
186,6147,Chipbond Tech,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$48.48B,11.8x,-0.88,NT$65.10,0%
187,6531,AP Memory Tech,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$48.41B,28.6x,1.14,NT$298.50,0%
188,2015,Feng Hsin,Taiwan,Basic Materials,Metals & Mining,NT$48.10B,18.7x,8.93,NT$82.70,0%
189,3189,Kinsus Tech,Taiwan,Technology,Semiconductors & Semiconductor Equipment,NT$47.94B,362.7x,-3.62,NT$105.50,0%
190,6005,Capital Securities,Taiwan,Financials,Investment Banking & Investment Services,NT$47.54B,10.7x,0.06,NT$21.90,0%
191,1802,TGI,Taiwan,Consumer Cyclicals,Homebuilding & Construction Supplies,NT$47.26B,100.2x,0.6,NT$16.25,0%
192,1560,Kinik,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$47.17B,44.5x,53.49,NT$325,0%
193,2204,China Motor,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$46.78B,8.5x,0.05,NT$84.50,0%
194,2548,Huaku,Taiwan,Real Estate,Real Estate Operations,NT$46.10B,19.1x,-0.57,NT$151.50,0%
195,2634,AIDC,Taiwan,Industrials,Aerospace & Defense,NT$45.59B,19.9x,0.68,NT$48.40,0%
196,2606,U-Ming,Taiwan,Industrials,Freight & Logistics Services,NT$44.62B,11.5x,0.93,NT$52.80,0%
197,2101,Nan Kang Tire,Taiwan,Consumer Cyclicals,Automobiles & Auto Parts,NT$44.53B,215.9x,1.66,NT$53.40,0%
198,1210,Great Wall Ent,Taiwan,Consumer Non-Cyclicals,Food & Tobacco,NT$44.48B,10.8x,0.15,NT$52.60,0%
199,1609,Ta Ya Electric,Taiwan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",NT$43.90B,34.1x,-0.68,NT$57.20,0%
200,6274,Taiwan Union Tech,TPEX,Technology,Semiconductors & Semiconductor Equipment,NT$43.53B,22.8x,0.11,NT$160,0%
