79,002142,Bank Of Ningbo A,Shenzhen,Financials,Banking Services,CN¥131.48B,5.3x,0.63,CN¥19.85,-1.7%
80,300498,Guangdong Wens Foodstuff,Shenzhen,Consumer Non-Cyclicals,Food & Tobacco,CN¥131.26B,-27.1x,0.15,CN¥19.61,-1.5%
81,601888,China International Travel,Shanghai,Industrials,Transport Infrastructure,CN¥131.25B,21.4x,0.96,CN¥63.42,-0.8%
82,600999,China Merchants Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥130.19B,16.1x,-4.39,CN¥15.01,1.2%
83,600547,Shandong Gold Mining,Shanghai,Basic Materials,Metals & Mining,CN¥129.60B,29.1x,0.48,CN¥28.89,-0.4%
84,601989,China Shipbuilding,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥129.29B,-183.6x,-2.61,CN¥5.69,0.7%
85,600031,Sany Heavy Industry,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥129.20B,28.2x,3.22,CN¥15.29,-0.1%
86,601211,Guotai Junan Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥126.37B,8.2x,-0.49,CN¥14.26,-0.3%
87,600886,SDIC Power,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥126.20B,18.3x,0.31,CN¥16.93,-0.2%
88,600436,Zhangzhou Pientzehuang,Shanghai,Healthcare,Pharmaceuticals,CN¥125.49B,42.1x,4.04,CN¥208,-0.9%
89,000063,Zte A,Shenzhen,Technology,Communications & Networking,CN¥125.32B,13.3x,1.27,CN¥26.15,0.7%
90,601006,Daqin Railway,Shanghai,Industrials,Freight & Logistics Services,CN¥124.81B,9.5x,7.56,CN¥6.88,0%
91,601127,Seres,Shanghai,Consumer Cyclicals,Automobiles & Auto Parts,CN¥121.54B,-72.2x,-1.26,CN¥80.69,4.1%
92,600660,Fuyao Glass A,Shanghai,Consumer Cyclicals,Automobiles & Auto Parts,CN¥120.86B,19.2x,0.89,CN¥46.45,1.5%
93,600585,Anhui Conch Cement,Shanghai,Basic Materials,Construction Materials,CN¥119.53B,12.4x,-0.42,CN¥22.62,-0.4%
94,601111,Air China A,Shanghai,Industrials,Passenger Transportation Services,CN¥118.81B,550.8x,4.92,CN¥7.16,-0.3%
95,002304,Yanghe Brewery A,Shenzhen,Consumer Non-Cyclicals,Beverages,CN¥118.78B,11.5x,8.16,CN¥78.79,-0.2%
96,600011,Huaneng Power International,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥117.89B,10.2x,0.01,CN¥7.53,0.5%
97,601881,China Galaxy A,Shanghai,Financials,Investment Banking & Investment Services,CN¥117.11B,6.2x,-0.67,CN¥10.69,-0.3%
98,601169,Bank of Beijing,Shanghai,Financials,Banking Services,CN¥116.07B,5.1x,0.87,CN¥5.50,0.5%
99,603259,WuXi AppTec,Shanghai,Healthcare,Biotechnology & Medical Research,CN¥115.98B,10.5x,-1.95,CN¥39.83,-0.7%
100,000166,Shenwan Hongyuan,Shenzhen,Financials,Investment Banking & Investment Services,CN¥115.68B,28.5x,4.84,CN¥4.62,0.4%
101,601600,Aluminum Corp of China,Shanghai,Basic Materials,Metals & Mining,CN¥114.62B,16.1x,0.17,CN¥6.67,1.8%
102,600989,Ningxia Baofeng Energy Group Co,Shanghai,Basic Materials,Chemicals,CN¥113.81B,16.9x,7.25,CN¥15.56,0.3%
103,600837,Haitong Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥113.25B,-224.1x,1.68,CN¥8.73,-0.1%
104,601186,China Railway Construction,Shanghai,Industrials,Construction & Engineering,CN¥113.12B,2.6x,-1.64,CN¥8.33,0%
105,600760,Avic Shenyang Aircraft,Shanghai,Industrials,Aerospace & Defense,CN¥112.46B,36.4x,1.36,CN¥40.73,-0.7%
106,300124,Shenzhen Inovance Tech,Shenzhen,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥112.38B,23.3x,2.78,CN¥41.95,-1.3%
107,601688,Huatai Securities,Shanghai,Financials,Investment Banking & Investment Services,CN¥112.24B,10.1x,-1.77,CN¥12.54,0.5%
108,000338,Weichai Power A,Shenzhen,Consumer Cyclicals,Automobiles & Auto Parts,CN¥111.97B,9.8x,0.14,CN¥12.90,-0.9%
109,603501,Will Semiconductor,Shanghai,Technology,Semiconductors & Semiconductor Equipment,CN¥111.04B,120.4x,0.58,CN¥91.95,-0.9%
110,001289,China Longyuan Power,Shenzhen,Utilities,Electrical Utilities & IPPs,CN¥107.67B,8.5x,0.6,CN¥17.06,-0.5%
111,601012,Xian LONGi Silicon Materials,Shanghai,Energy,Renewable Energy,CN¥105.33B,22.1x,-0.31,CN¥13.88,-1.4%
112,601229,Bank of Shanghai,Shanghai,Financials,Banking Services,CN¥104.85B,4.8x,2.61,CN¥7.39,0.5%
113,601009,Bank of Nanjing,Shanghai,Financials,Banking Services,CN¥103.33B,5.6x,-2.07,CN¥10.01,0.4%
114,600029,China Southern Airlines A,Shanghai,Industrials,Passenger Transportation Services,CN¥102.75B,-65.9x,-0.61,CN¥5.66,-0.9%
115,688256,Cambricon Technologies,Shanghai,Technology,Software & IT Services,CN¥100.68B,-87.8x,-3.54,CN¥245.34,1.7%
116,600893,AECC Aviation Power,Shanghai,Industrials,Aerospace & Defense,CN¥100.52B,65.6x,5.13,CN¥37.68,0.1%
117,600015,Hua Xia Bank,Shanghai,Financials,Banking Services,CN¥99.95B,4.1x,0.56,CN¥6.30,1%
118,600795,GD Power Dev,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥99.88B,15.5x,0.11,CN¥5.61,0.2%
119,300015,Aier Eye Hospital Group,Shenzhen,Healthcare,Healthcare Providers & Services,CN¥99.29B,28.2x,1.05,CN¥10.67,-0.5%
120,600048,Poly Real Estate Group,Shanghai,Real Estate,Real Estate Operations,CN¥96.11B,8.4x,-0.23,CN¥8.12,-1.1%
121,000538,Yunnan Baiyao A,Shenzhen,Healthcare,Pharmaceuticals,CN¥95.76B,22.4x,1.21,CN¥53.56,0.2%
122,601669,Power Construction Corp of China,Shanghai,Industrials,Construction & Engineering,CN¥95.61B,8.1x,5.16,CN¥5.54,-0.2%
123,605499,Eastroc Beverage Group Co,Shanghai,Consumer Non-Cyclicals,Beverages,CN¥94.40B,43.5x,1.12,CN¥239.66,1.6%
124,000596,Gujing Distill A,Shenzhen,Consumer Non-Cyclicals,Beverages,CN¥94.34B,18.5x,0.43,CN¥178.37,-1.2%
125,688271,Shanghai United Imaging Healthcare,Shanghai,Healthcare,Healthcare Equipment & Supplies,CN¥93.91B,47.3x,3.53,CN¥113.34,-1.1%
126,600346,Hengli Petrochemical,Shanghai,Basic Materials,Chemicals,CN¥93.69B,11.6x,0.01,CN¥13.32,0.5%
127,601336,New China Life Insurance,Shanghai,Financials,Insurance,CN¥92.49B,13.8x,-0.15,CN¥29.67,1%
128,688012,Advanced Micro Fabrication,Shanghai,Technology,Semiconductors & Semiconductor Equipment,CN¥92.21B,52x,1.76,CN¥148.01,-0.3%
129,000776,Gf Securities A,Shenzhen,Financials,Investment Banking & Investment Services,CN¥91.65B,8.1x,-0.41,CN¥12.04,0.1%
130,600674,Sichuan Chuantou Energy,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥89.89B,18.8x,2.13,CN¥18.47,-1.3%
131,600023,Zhejiang Zheneng Electric,Shanghai,Utilities,Electrical Utilities & IPPs,CN¥89.70B,12.3x,0.02,CN¥6.70,0%
132,688111,Beijing Kingsoft Office,Shanghai,Technology,Software & IT Services,CN¥89.06B,65.8x,2.6,CN¥191.95,-0.3%
133,600438,Tongwei Co Ltd,Shanghai,Energy,Renewable Energy,CN¥88.37B,21.1x,-0.24,CN¥19.58,-1.1%
134,603195,Goneo,Shanghai,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",CN¥88.25B,22.3x,0.91,CN¥68.35,0.1%
135,600600,Tsingtao Brewery,Shanghai,Consumer Non-Cyclicals,Beverages,CN¥88.17B,20x,1.92,CN¥64.65,-0.2%
136,600845,Shanghai Baosight Software A,Shanghai,Technology,Software & IT Services,CN¥88.06B,12.2x,1.66,CN¥30.49,-0.4%
137,002736,Guosen Securities,Shenzhen,Financials,Investment Banking & Investment Services,CN¥87.86B,19.9x,-0.71,CN¥9.13,1%
138,603392,Beijing Wantai Biological Pharmacy Enterprise Co,Shanghai,Healthcare,Pharmaceuticals,CN¥87.61B,727.5x,-6.81,CN¥68.89,-0.3%
139,001965,Merchant Express A,Shenzhen,Industrials,Transport Infrastructure,CN¥86.75B,12.6x,0.4,CN¥12.72,-0.6%
140,200725,BOE Tech Group,Shenzhen,Technology,Electronic Equipment & Parts,CN¥85.37B,19.2x,0.41,CN¥2.29,-0.4%
141,002493,Rongsheng A,Shenzhen,Basic Materials,Chemicals,CN¥85.11B,27x,0.08,CN¥8.87,-0.3%
142,600009,Shanghai International Airport,Shanghai,Industrials,Transport Infrastructure,CN¥84.78B,59.3x,0.39,CN¥34.02,-0.7%
143,300433,Lens Technology,Shenzhen,Technology,Electronic Equipment & Parts,CN¥84.34B,25.9x,2.62,CN¥17.11,1.9%
144,688036,Shenzhen Transsion,Shanghai,Technology,"Computers, Phones & Household Electronics",CN¥84.14B,13.2x,0.06,CN¥74.70,0.3%
145,002027,Focus Media Information Technology,Shenzhen,Consumer Cyclicals,Media & Publishing,CN¥84.05B,16.6x,0.4,CN¥5.81,-0.5%
146,600115,China Eastern Airlines,Shanghai,Industrials,Passenger Transportation Services,CN¥83.15B,-15.6x,-0.17,CN¥3.73,-0.8%
147,000002,China Vanke A,Shenzhen,Real Estate,Real Estate Operations,CN¥81.46B,4.3x,-0.14,CN¥6.83,-1.2%
148,001979,China Merchants Shekou,Shenzhen,Real Estate,Real Estate Operations,CN¥80.46B,13.1x,0.06,CN¥8.86,0%
