1,1SKF401E,Zentiva,Bratislava,Healthcare,Pharmaceuticals,€48.61M,21.3x,,€30,0%
2,1BSL01AE,Biotika,Bratislava,Healthcare,Pharmaceuticals,€14M,38x,0.26,€20,0%
