194,FBK,FinecoBank,Milan,Financials,Banking Services,€8.75B,14x,,€14.31,0.2%
195,STERV,Stora Enso Oyj R,Helsinki,Basic Materials,Containers & Packaging,€8.75B,-48.1x,0.37,€11.06,1.9%
196,EVKn,Evonik,Xetra,Basic Materials,Chemicals,€8.72B,-96.3x,-1.35,€18.75,2.2%
197,GETP,Getlink,Paris,Industrials,Transport Infrastructure,€8.68B,25.5x,-5.01,€15.99,0%
198,GBLB,GBL,Brussels,Financials,Investment Holding Companies,€8.62B,5.9x,0.04,€67.45,1.4%
199,FOUG,Eiffage,Paris,Industrials,Construction & Engineering,€8.58B,8.6x,0.67,€91.28,0.4%
200,ACCP,Accor,Paris,Consumer Cyclicals,Hotels & Entertainment Services,€8.31B,14.9x,-4.56,€34.89,3.4%
201,SCAAs,SCA A,BATS Europe,Basic Materials,Paper & Forest Products,€8.20B,29.4x,-0.73,€11.79,0%
202,DWNG,Deutsche Wohnen,Xetra,Real Estate,Real Estate Operations,€8.19B,-5.3x,-0.16,€20.40,0.5%
203,ALSO,Alstom,Paris,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€8.15B,-21.9x,0.2,€17.58,1.6%
204,IMCD,IMCD NV,Amsterdam,Basic Materials,Chemicals,€8B,28.5x,-10.49,€140.40,1.7%
205,AGES,Ageas,Brussels,Financials,Insurance,€7.97B,8.4x,-0.64,€43.34,1.2%
206,HOTG,Hochtief AG,Xetra,Industrials,Construction & Engineering,€7.93B,11.4x,0.3,€105.40,0.6%
207,TRELBs,Trelleborg B,BATS Europe,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€7.87B,25.5x,-0.38,€33.23,0.3%
208,PSH,Pershing Square,Amsterdam,Financials,Collective Investments,€7.86B,3.6x,,€42.37,3.2%
209,INPST,Inpost,Amsterdam,Industrials,Freight & Logistics Services,€7.75B,,0.72,€15.63,0.8%
210,BMED,Banca Mediolanum,Milan,Financials,Banking Services,€7.70B,8.4x,0.19,€10.40,0.8%
211,LOIM,Klepierre,Paris,Real Estate,Residential & Commercial REITs,€7.63B,11.3x,0.04,€26.72,0.4%
212,EVDG,CTS Eventim AG,Xetra,Technology,Software & IT Services,€7.59B,25.3x,0.89,€79.05,1.2%
213,METSO,Metso Oyj,Helsinki,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€7.53B,14.8x,-13.87,€9.10,1.7%
214,EURBr,Eurobank Ergasias,Athens,Financials,Banking Services,€7.48B,6.4x,0.53,€2.04,2%
215,NEXII,Nexi,Milan,Industrials,Professional & Commercial Services,€7.43B,-7.1x,,€5.87,0.9%
216,RAND,Randstad,Amsterdam,Industrials,Professional & Commercial Services,€7.39B,15.1x,-0.4,€42.10,1.5%
217,EDNn,Edison RSP,Milan,Utilities,Multiline Utilities,€7.34B,13.3x,,€1.55,0.7%
218,KESKOA,Kesko,Helsinki,Consumer Non-Cyclicals,Food & Drug Retailing,€7.33B,16.9x,-0.68,€18.42,0.7%
219,CTPNV,CTP NV,Amsterdam,Real Estate,Real Estate Operations,€7.32B,7.4x,0.28,€16.36,1.4%
220,SYENS,Syensqo,Brussels,Basic Materials,Chemicals,€7.24B,344.3x,-3.43,€70.57,2.6%
221,NBGr,National Bank of Greece,Athens,Financials,Banking Services,€7.22B,5.8x,0.44,€7.92,4.1%
222,KESKOB,Kesko,Helsinki,Consumer Non-Cyclicals,Food & Drug Retailing,€7.17B,17.2x,-0.68,€18.02,1.4%
223,SOF,Sofina,Brussels,Financials,Investment Holding Companies,€7.10B,-68.6x,-0.7,€213.80,0.4%
224,GFCP,Gecina,Paris,Real Estate,Residential & Commercial REITs,€7.05B,-6.5x,0.72,€95.30,0.3%
225,ELI,Elia,Brussels,Utilities,Electrical Utilities & IPPs,€7.05B,20.6x,-21.67,€95.75,-1.3%
226,O5G,Cpi Property,Xetra,Real Estate,Real Estate Operations,€7.01B,-7.7x,,€0.82,0%
227,ELISA,Elisa Oyj,Helsinki,Technology,Telecommunications Services,€7B,19x,-7.25,€43.62,-0.5%
228,G1AG,GEA Group AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€6.88B,17.3x,-3.06,€40.86,0.5%
